CNES,CNES_SALAS,CNES_LEITOS_SUS,HORAS_MEDICOS,HORAS_ENFERMAGEM,SIA_SIH_VALOR,Eficiência,COMPETEN,Erro
0000981,20.0,87.0,3176.0,10300.0,401736.9133333333,0.4582174859856149,202402,
0000981,20.0,87.0,3189.0,10285.0,405414.51666666666,0.4426512027565354,202403,
0001015,12.0,50.0,1170.0,3730.0,292403.7683333333,0.745926270635319,202401,
0001015,12.0,50.0,1185.0,3735.0,286824.47000000003,0.7595042544144235,202402,
0001015,12.0,50.0,1203.3333333333333,3676.6666666666665,285849.7,0.7659336694309388,202403,
0001546,7.0,119.0,3762.0,5809.0,149178.715,0.3428963719893135,202401,
0001546,7.0,119.0,3751.3333333333335,5883.333333333333,147819.94333333333,1.0000000121306674,202402,
0001546,7.0,119.0,3730.0,5957.666666666667,151665.935,0.3784642623926101,202403,
0002372,23.0,30.0,3138.0,13841.333333333334,538760.9349999999,0.9999999852549336,202401,
0002372,23.0,30.0,3134.0,13604.0,537584.725,0.9999999964288,202402,
0002372,23.0,30.0,3130.0,13623.333333333334,541194.9133333333,1.0000000098836668,202403,
0003778,77.0,163.0,4295.333333333333,12754.0,1217909.9466666663,0.9999999994802002,202401,
0003778,77.0,163.0,4119.5,12438.833333333334,1297003.6216666666,0.9999999985805668,202402,
0003778,77.0,163.0,3971.3333333333335,12245.666666666666,1443635.0316666665,0.9999999978459336,202403,
0003794,30.0,100.0,6186.666666666667,14095.333333333334,301269.2766666667,0.6818221594831225,202401,
0003794,30.0,100.0,6241.0,14788.333333333334,291187.365,0.671763182164488,202402,
0003794,30.0,100.0,6278.333333333333,14890.666666666666,301327.57833333337,0.6667304919459441,202403,
0003816,330.0,360.8333333333333,38243.66666666666,40428.0,3491364.3799999994,0.669547630006439,202401,
0003816,330.0,363.3333333333333,39259.66666666666,40509.0,3574827.0316666667,0.6949368267662787,202402,
0003816,330.0,364.6666666666667,39607.0,40690.333333333336,3555048.5,0.6746465875270308,202403,
0003840,14.0,81.0,2568.6666666666665,11640.0,361198.3766666667,0.6658227815158502,202401,
0003840,14.0,81.0,2557.0,11778.0,364875.76333333337,0.6675991884402036,202402,
0003840,14.0,81.0,2565.0,11925.666666666666,375047.4116666666,0.657751553246358,202403,
0003859,66.0,717.0,24368.5,125770.16666666669,8238061.915,0.9147452404804766,202401,
0003859,66.0,717.0,23942.0,117401.16666666669,8180333.604999999,0.9320281280614864,202402,
0003859,66.0,717.0,23681.5,109592.66666666669,8193092.495,0.9409027520715708,202403,
0003875,37.0,259.0,40456.16666666666,51188.66666666666,10153720.878333334,0.9999999911945168,202401,
0003875,37.0,259.0,40757.333333333336,51334.0,10010743.305000002,1.0000000126817332,202402,
0003875,37.0,259.0,41279.16666666666,51619.0,10004339.038333334,0.9999999971965,202403,
0003921,40.0,8.0,1782.0,4282.0,1508637.433333333,1.000000006248,202401,
0003921,40.0,8.0,1822.0,4337.666666666667,1518000.6783333337,0.9999999966446668,202402,
0003921,40.0,8.0,1850.0,4396.666666666667,1547258.71,1.0000000014666668,202403,
0003980,19.0,144.0,2969.0,10047.0,812556.7200000001,0.6829475689049302,202401,
0003980,19.0,144.0,3061.0,10050.0,791022.5266666667,0.6639368280764931,202402,
0003980,19.0,144.0,3155.0,9960.0,781335.2966666667,0.6382938666446947,202403,
0004065,45.0,216.0,1476.6666666666667,2335.333333333333,644148.1866666666,1.000000010968,202401,
0004065,45.0,216.0,1489.3333333333333,2388.6666666666665,840568.2266666666,0.9999999858853336,202402,
0004065,45.0,216.0,1491.3333333333333,2435.333333333333,960343.225,0.9999999961926668,202403,
0004073,23.0,177.0,7629.0,35011.0,2166279.295,0.9723981724706996,202401,
0004073,23.0,177.0,7627.0,33976.333333333336,2073106.5033333327,0.9356318559676136,202402,
0004073,23.0,177.0,7745.0,32566.0,2048083.1716666664,0.9497426674026288,202403,
0004081,14.0,65.33333333333333,2505.0,16121.666666666666,297464.355,0.7792196713665271,202401,
0004081,14.0,65.0,2505.0,16180.0,291302.87666666665,0.7635227553747043,202402,
0004081,14.0,65.0,2513.0,16110.0,282960.11333333334,0.7563382086772917,202403,
0004170,21.0,93.0,3952.0,11534.333333333334,279156.98166666663,0.7056422883004269,202401,
0004170,21.0,93.0,3942.0,11677.0,277472.58,0.7014137152110272,202402,
0004170,21.0,93.0,3932.0,11741.5,272389.01,0.6771000083045612,202403,
0004286,28.0,102.66666666666669,2044.0,5594.333333333333,108414.685,0.4530477191541302,202401,
0004286,28.0,101.0,2052.333333333333,5843.0,107369.37666666666,0.4359370467963676,202402,
0004286,28.0,101.0,2066.0,6070.0,107958.075,0.4140346615323911,202403,
0004294,26.0,396.0,13846.333333333334,78510.0,3664740.5916666654,0.8567073482592353,202401,
0004294,26.0,396.0,13704.333333333334,76298.33333333333,3607385.1983333337,0.8348884659818259,202402,
0004294,26.0,396.0,13613.666666666666,73070.66666666667,3571895.965,0.7889373478702008,202403,
0004731,34.0,81.0,5260.333333333333,16426.666666666668,578042.8983333333,0.5956486912365279,202401,
0004731,34.0,81.0,5263.666666666667,16500.333333333332,560271.4883333333,0.578538352183207,202402,
0004731,33.666666666666664,81.0,5350.0,16543.666666666668,555660.2033333333,0.5620522981821999,202403,
0004987,2.0,84.0,336.0,4176.0,200809.28166666665,0.9837916679682336,202401,
0004987,2.0,84.0,333.3333333333333,4176.0,202463.87166666667,1.0000000005280003,202402,
0004987,2.0,84.0,334.6666666666667,4170.0,201929.435,0.9523652423634577,202403,
0005428,31.0,120.0,3522.0,22330.0,681780.4766666667,0.5312627181020974,202401,
0005428,31.0,120.0,3538.0,22700.5,755707.4233333333,0.5562443754784037,202402,
0005428,31.0,120.0,3561.333333333333,23039.0,868951.2866666667,0.4673237058607817,202403,
0005436,14.0,30.0,284.0,2671.333333333333,68327.10833333334,0.5190068410366963,202401,
0005436,14.0,30.0,292.6666666666667,2688.6666666666665,69037.58166666667,0.5118346569388866,202402,
0005436,14.0,30.0,304.6666666666667,2720.333333333333,69830.59333333334,0.5720533448085464,202403,
0008028,34.0,201.0,5972.0,15920.0,1646207.2483333333,0.896878026795232,202401,
0008028,34.0,201.0,6058.0,16026.0,1591426.0133333334,0.9090460845111026,202402,
0008028,34.0,201.0,6200.333333333333,16186.0,1485618.0983333334,0.8501740944063884,202403,
0008036,34.0,175.0,3608.0,12851.5,2499109.783333333,0.9999999954456,202401,
0008036,34.0,175.0,3612.0,12874.0,2149026.9166666665,1.0000000110592002,202402,
0008036,34.0,175.0,3612.0,12881.5,1873128.4283333328,0.999999993298,202403,
0008052,26.0,250.0,5059.333333333333,15558.0,1628041.2316666667,1.0000000073206667,202401,
0008052,26.0,250.0,5067.0,15739.0,1608397.7533333332,0.9995540224007616,202402,
0008052,26.0,250.0,5036.0,15834.333333333334,1640567.5433333332,1.0000000064743333,202403,
0008923,37.0,296.0,7508.666666666667,27159.33333333333,4407516.173333333,0.8882292451467991,202401,
0008923,37.0,296.0,7666.666666666667,27304.0,4088675.491666666,0.8565337709043589,202402,
0008923,37.0,296.0,7851.5,27454.666666666668,4272759.625,0.904367810518266,202403,
0009628,72.0,382.0,23900.5,29594.33333333333,3670839.715,0.8982256859105263,202401,
0009628,72.0,382.0,23358.33333333333,29611.666666666668,3677352.255,0.9101538501490528,202402,
0009628,72.0,382.0,23071.666666666668,29682.0,3676554.445,0.9269861266575464,202403,
0009725,64.33333333333333,362.0,18214.0,40300.0,3731968.648333333,0.8211094373829473,202401,
0009725,64.0,362.0,18187.0,40126.66666666666,3681222.511666666,0.8176401123806257,202402,
0009725,64.0,362.0,18128.0,39953.333333333336,3553572.535,0.7830800809725095,202403,
0010464,148.0,320.0,26925.666666666668,31573.0,1640194.3333333333,0.6499572607390663,202401,
0010464,148.0,320.0,26962.33333333333,31603.0,1623674.765,0.6298729728837703,202402,
0010464,148.0,320.0,27184.666666666668,31623.0,1613217.0533333337,0.7179429209335557,202403,
0010472,95.0,413.0,11448.666666666666,39534.66666666666,2086767.3916666668,0.760848043766172,202401,
0010472,95.0,413.0,11419.5,39548.0,2004848.135,0.7326760186881038,202402,
0010472,95.0,413.0,11383.666666666666,39511.333333333336,1913526.913333333,0.6885165028572864,202403,
0010480,123.0,533.0,17937.0,42792.333333333336,1646292.85,0.6345585121798809,202401,
0010480,123.0,533.0,17957.0,42778.833333333336,1573550.09,0.7072644514643887,202402,
0010480,123.0,533.0,17983.666666666668,42765.333333333336,1533968.83,0.6739732958519065,202403,
0010499,60.0,408.0,23077.0,43564.333333333336,3480818.706666667,0.9051482602218084,202401,
0010499,60.0,408.0,23125.666666666668,43614.333333333336,3538339.2100000004,0.929291437721164,202402,
0010499,60.0,408.0,23164.33333333333,43657.66666666666,3557869.353333333,0.9399075121542726,202403,
0010502,105.0,211.66666666666663,11980.0,20939.33333333333,1574421.11,0.8171377557126234,202401,
0010502,105.0,213.5,11942.5,20939.33333333333,1533995.316666667,0.7968061255716258,202402,
0010502,105.0,215.3333333333333,11795.0,20962.666666666668,1575113.95,0.7817567788283599,202403,
0010510,206.0,212.0,24983.33333333333,42111.333333333336,4824361.033333334,0.9999999938268,202401,
0010510,206.0,212.0,24967.666666666668,42097.0,4674555.586666667,0.9999999958140332,202402,
0010510,206.16666666666663,212.0,24303.33333333333,42089.66666666666,4824572.511666667,1.0000000064913668,202403,
0010529,41.0,136.0,5200.0,18661.666666666668,801730.27,0.75962379625124,202401,
0010529,41.0,136.0,5144.166666666667,18538.33333333333,774454.7200000001,0.7166239904188088,202402,
0010529,41.0,136.0,5091.666666666667,18408.33333333333,802419.3133333334,0.6897103147221407,202403,
0010537,150.0,239.0,16821.333333333332,28891.33333333333,2048654.485,0.6020176499358841,202401,
0010537,150.0,242.3333333333333,16821.333333333332,28911.33333333333,1954053.5216666667,0.6035472796864372,202402,
0010537,150.0,245.66666666666663,16831.333333333332,28938.0,2068735.0466666664,0.6258022561911655,202403,
0010545,31.0,117.0,2656.6666666666665,11280.0,299750.2866666667,0.5398025272671586,202401,
0010545,31.0,117.0,2646.6666666666665,11272.666666666666,293419.27166666667,0.5204576808030652,202402,
0010545,31.0,117.0,2640.0,11277.0,285938.22,0.5336930552663397,202403,
0010618,25.0,83.0,1984.1666666666667,6125.0,181833.93500000003,0.3301680127394651,202401,
0010618,25.0,83.0,1971.6666666666667,6081.666666666667,178180.47,0.3105251669280051,202402,
0010618,25.0,83.0,2004.1666666666667,6025.0,175864.30999999997,0.3462767661441298,202403,
0011800,53.0,168.0,9115.333333333334,27932.0,1215856.9733333334,0.7399396221281827,202401,
0011800,53.0,168.0,9044.666666666666,28058.666666666668,1132108.6449999998,0.7045148920422042,202402,
0011800,53.0,168.0,9013.333333333334,28205.33333333333,1311944.995,0.7739384074029345,202403,
0012017,58.0,80.66666666666667,1736.0,6040.0,12841.198333333334,0.3281656541907379,202401,
0012017,58.0,79.0,1736.0,6026.666666666667,11177.408333333333,0.2931966731873898,202402,
0012017,58.0,77.33333333333333,1736.0,5993.333333333333,12717.366666666669,0.3340619674828574,202403,
0012513,38.0,126.0,3181.333333333333,13625.333333333334,460991.96,0.4182619866121828,202401,
0012513,38.0,126.0,3411.0,13586.0,426209.96,0.5084486613774779,202402,
0012513,38.0,126.0,3580.6666666666665,13312.666666666666,415221.4116666667,0.5040835038615141,202403,
0012521,28.0,234.0,7174.0,29205.666666666668,2054706.8266666664,0.8394627738793986,202401,
0012521,28.0,234.0,7150.0,29409.0,2124218.0033333334,0.8899655918258697,202402,
0012521,28.0,226.8333333333333,7128.666666666667,29616.33333333333,2088090.4683333333,0.8307970037900487,202403,
0012556,23.0,80.0,3162.333333333333,8861.0,222058.54166666663,0.6817605825339518,202401,
0012556,23.0,80.0,2994.833333333333,9056.333333333334,199574.94000000003,0.5992608213138817,202402,
0012556,23.0,80.0,2878.6666666666665,9019.0,199307.30666666667,0.5826304570179405,202403,
0012599,26.0,79.0,1932.0,6529.0,294857.6333333333,0.5201478289769849,202401,
0012599,26.0,79.0,1848.8333333333333,6578.166666666667,277595.2833333334,0.4735614920197851,202402,
0012599,26.0,79.0,1711.3333333333333,6540.333333333333,270971.00166666665,0.4961401403357796,202403,
0012718,15.0,95.0,1381.6666666666667,4695.666666666667,70674.14,0.3839386656914638,202401,
0012718,15.0,82.5,1468.0,4649.333333333333,64694.55,0.4639930053400151,202402,
0012718,15.0,70.0,1456.3333333333333,4646.666666666667,63800.59,0.4027764401654993,202403,
0012769,13.0,71.0,1072.0,4527.0,133233.395,0.4036405495001448,202401,
0012769,13.0,71.0,1085.3333333333333,4556.0,124411.635,0.4191654911043811,202402,
0012769,13.0,71.0,1086.6666666666667,4548.0,121958.80166666668,0.3964078998631322,202403,
0012823,15.0,155.0,72.0,1121.0,125702.86166666663,1.00000000262,202401,
0012823,15.0,155.0,72.0,1120.0,118835.815,1.000000033900001,202402,
0012823,15.0,155.0,72.0,1119.0,112159.27833333332,1.00000000251,202403,
0015180,6.0,16.0,396.3333333333333,1372.0,26295.99333333333,0.7401414219156417,202401,
0015180,6.0,16.0,355.0,1380.3333333333333,26404.1,0.7948000230803713,202402,
0015180,6.0,16.0,318.6666666666667,1368.6666666666667,27321.495,0.6335550684264221,202403,
0015369,116.0,324.0,18282.5,38161.0,5892830.685,0.9999999978052,202401,
0015369,116.0,324.0,18770.33333333333,38878.333333333336,5833963.995,1.0000000066288668,202402,
0015369,116.0,324.0,19531.666666666668,39427.333333333336,5719237.591666666,0.9897308418435774,202403,
0015415,3.0,42.0,2719.0,4496.0,105607.44333333334,0.9999999976599998,202401,
0015415,3.0,42.0,2938.0,4616.666666666667,108449.99833333334,0.9999999882419998,202402,
0015415,3.0,42.0,3056.333333333333,4774.0,118685.30166666668,0.9999999816603335,202403,
0016462,16.0,41.333333333333336,536.0,3345.6666666666665,93342.28166666666,0.5039157081694546,202401,
0016462,16.0,40.66666666666666,581.6666666666666,3354.333333333333,102959.29166666669,0.5415579064280855,202402,
0016462,16.0,41.16666666666666,648.0,3297.0,107938.99333333336,0.5314629906047311,202403,
0017663,18.0,86.0,1211.8333333333333,6585.333333333333,264339.03,0.4942278405515867,202401,
0017663,18.0,86.66666666666667,1169.5,6716.666666666667,258745.46,0.5883704687216486,202402,
0017663,18.0,88.0,1177.0,6806.0,255526.74166666667,0.5415293222330421,202403,
0017779,13.0,50.0,182.0,1180.0,65492.475000000006,0.7022188968168852,202401,
0017779,13.0,50.0,185.3333333333333,1173.3333333333333,65162.075,0.7276506600291383,202402,
0017779,13.0,50.0,188.66666666666663,1153.3333333333333,64653.81166666667,0.7019868302087182,202403,
0018260,8.0,160.0,935.0,3096.0,129497.905,1.0000000033099998,202401,
0018260,8.0,160.0,892.6666666666666,3069.333333333333,133307.87,1.0000000163200002,202402,
0018260,8.0,160.0,850.3333333333334,3042.6666666666665,138593.32333333333,1.0000000623966714,202403,
0018333,19.0,54.0,2197.0,4024.6666666666665,288551.41,0.9320728072969284,202401,
0018333,19.0,54.0,2199.0,4008.3333333333335,287948.0316666667,0.8514647998970508,202402,
0018333,19.0,54.0,2199.0,4008.6666666666665,291083.61500000005,0.9086786538164872,202403,
0018368,20.0,84.0,344.0,1645.3333333333333,176935.3533333333,1.0000000002026668,202401,
0018368,20.0,84.0,344.0,1645.3333333333333,173463.86333333334,1.0000000002026668,202402,
0018368,20.0,84.0,344.0,1645.3333333333333,179272.43500000003,1.0000000002026668,202403,
0018600,19.0,30.0,226.0,1770.0,90241.85166666668,0.7055344569881864,202401,
0018600,19.0,30.0,226.0,1718.3333333333333,90141.15666666666,0.7144453565443875,202402,
0018600,19.0,30.0,226.0,1718.3333333333333,90340.79833333332,0.699288786994455,202403,
0019194,10.0,16.0,148.0,855.3333333333334,18743.896666666667,0.64533077492348,202401,
0019194,10.0,16.0,144.0,849.0,18494.416666666668,0.6745985394382162,202402,
0019194,10.0,16.0,142.0,836.0,17954.696666666667,0.5993858491100472,202403,
0019283,25.0,92.0,3420.333333333333,10026.0,899342.9483333334,0.9419847694819252,202401,
0019283,25.0,90.66666666666669,3427.0,10011.0,928530.4016666668,0.9584662344918792,202402,
0019283,25.0,89.33333333333333,3430.333333333333,10001.0,942620.215,0.9432755119692768,202403,
0019305,25.0,62.0,5997.0,2928.0,781121.7383333333,0.9999999953810002,202401,
0019305,25.0,62.0,5634.333333333333,2863.0,837232.6849999999,0.9999999974496668,202402,
0019305,25.0,62.0,5198.5,2798.0,911441.4383333334,0.9999999972295002,202403,
0019445,55.0,103.0,3198.5,13452.666666666666,3285241.465,0.9191225252618654,202401,
0019445,55.0,103.0,3252.833333333333,13461.0,3106398.9416666664,0.8688213536315721,202402,
0019445,55.0,103.33333333333331,3317.1666666666665,13520.666666666666,3060754.99,0.840078941357257,202403,
0020516,43.0,67.0,2899.333333333333,9283.333333333334,273555.785,0.6081797848233126,202401,
0020516,43.0,67.0,2898.0,9298.333333333334,265099.15,0.6503330458226736,202402,
0020516,43.0,67.0,2892.6666666666665,9295.0,285314.5616666667,0.6958186329506938,202403,
0024074,37.0,152.0,7012.333333333333,17097.666666666668,1027329.99,0.5795399388600824,202401,
0024074,37.0,152.0,7079.333333333333,17379.333333333332,1027391.8466666668,0.619462307303673,202402,
0024074,37.0,152.0,7135.0,17515.666666666668,1040555.1133333332,0.6575998297986013,202403,
0025135,56.0,165.0,8811.333333333334,23568.33333333333,2121310.306666666,0.9855136737160284,202401,
0025135,56.0,165.0,8942.666666666666,23536.666666666668,2042230.88,0.9806828794210168,202402,
0025135,56.0,165.0,9216.0,23646.0,2148738.603333333,0.994832059545276,202403,
0025143,47.0,179.0,4810.5,18968.0,2173069.3866666667,1.0000000068208,202401,
0025143,47.0,179.0,5034.0,17888.666666666668,2033353.7583333333,0.999999994348,202402,
0025143,47.0,179.0,5160.333333333333,18008.333333333332,2377139.806666666,0.9999999996745,202403,
0025399,12.0,18.0,282.0,938.3333333333334,33695.261666666665,0.7677081072718742,202401,
0025399,12.0,18.0,282.0,950.0,30239.52,0.7908235608336446,202402,
0025399,12.0,18.0,282.0,950.0,33142.23,0.7740543131672042,202403,
0026417,25.0,44.0,4573.0,8559.333333333334,438630.1083333333,0.9999999990203334,202401,
0026417,25.0,44.0,4163.666666666667,8813.666666666666,435774.12833333336,0.8967611425579538,202402,
0026417,25.0,44.0,3757.6666666666665,9109.666666666666,461435.1983333333,0.9289228584354436,202403,
0026921,57.0,484.0,24152.0,62996.333333333336,4397080.72,0.7158868244226371,202401,
0026921,57.0,484.0,24197.0,64151.333333333336,4390343.44,0.7421263293879367,202402,
0026921,57.0,484.0,24211.0,64897.0,4471927.201666667,0.7857303770717586,202403,
0026948,40.0,157.0,7836.0,16923.666666666668,725535.8116666666,0.4332211426344021,202401,
0026948,40.0,157.0,7783.0,16997.0,706988.6583333333,0.4652368442887622,202402,
0026948,40.0,157.0,8040.333333333333,17260.333333333332,725444.1966666668,0.42926137609456,202403,
0026964,32.0,88.0,5255.333333333333,11078.333333333334,1327405.3566666667,1.000000015300167,202401,
0026964,32.0,88.0,5228.666666666667,11063.333333333334,1260846.13,0.9999999995166668,202402,
0026964,32.0,87.33333333333333,5198.0,11090.0,1278412.8150000002,0.999999982903,202403,
0026972,32.0,151.0,9602.333333333334,20425.0,965583.6933333334,0.6642345232328596,202401,
0026972,32.0,151.0,9876.666666666666,20503.33333333333,897958.34,0.6394469119463279,202402,
0026972,32.0,151.0,10194.0,20488.33333333333,823117.7050000001,0.6531395291564064,202403,
0026999,12.0,120.0,3418.0,6500.0,109884.35333333332,0.4238687975914949,202401,
0026999,12.0,120.0,3416.0,6500.0,117246.35166666668,0.3708442228513524,202402,
0026999,12.0,120.0,3406.0,6505.0,110594.47833333332,0.4763758536334544,202403,
0027022,62.0,313.0,11375.0,31138.33333333333,1883035.8833333333,0.5703558587918534,202401,
0027022,62.0,313.0,11339.0,31208.33333333333,1938386.2266666668,0.5888382248037277,202402,
0027022,62.0,312.0,11300.0,31295.0,1976321.8833333333,0.6018549169747278,202403,
0071773,7.0,30.0,140.0,457.3333333333333,3484.308333333333,0.275477440675394,202401,
0071773,7.0,30.0,138.0,460.3333333333333,3348.015000000001,0.3337414975754924,202402,
0073482,34.0,97.0,1290.3333333333333,10356.666666666666,506902.3133333333,0.9265369386603272,202401,
0073482,34.0,97.0,1303.0,10378.0,509371.3666666667,0.9316802768870552,202402,
0073482,34.0,97.0,1302.0,10413.333333333334,557068.4166666666,0.7308115241828999,202403,
0086673,18.0,205.0,4811.0,20601.33333333333,1545070.0633333337,0.9501349431352708,202401,
0086673,18.0,205.0,4838.333333333333,20700.666666666668,1407162.3616666666,0.8698789576090581,202402,
0086673,18.0,205.0,4874.333333333333,20782.666666666668,1463042.343333333,0.8383933474730343,202403,
0090301,7.0,61.0,1111.3333333333333,5501.0,409362.3666666667,1.0000000148646668,202401,
0090301,7.0,61.0,1108.0,5501.0,400283.1666666667,0.999999997498,202402,
0090301,7.0,61.0,1101.3333333333333,5496.0,400376.4266666667,1.0000000129200002,202403,
0092894,31.0,201.0,4364.0,18293.666666666668,1411760.5683333334,0.7486330087032548,202401,
0092894,31.0,201.0,4434.0,18262.0,1379432.5816666668,0.898385580464023,202402,
0092894,31.0,201.0,4259.833333333333,18280.33333333333,1406277.548333333,0.9008621520162488,202403,
0102075,4.0,93.0,2446.0,10685.333333333334,95386.11333333334,0.8115687189365574,202401,
0102075,4.0,93.0,2244.833333333333,10257.333333333334,96496.27666666669,0.8435025086203697,202402,
0102075,4.0,93.0,2041.6666666666667,9829.333333333334,86574.64833333333,0.8527640643507097,202403,
0102105,13.833333333333334,204.0,4847.666666666667,30835.666666666668,946819.805,0.7057660151871289,202401,
0102105,15.666666666666666,207.3333333333333,5465.666666666667,29735.33333333333,888659.9816666666,0.6212525868368581,202402,
0102105,19.33333333333333,215.0,6219.666666666667,28511.0,817320.4583333334,0.633351840563597,202403,
0105317,11.0,60.0,2042.0,7630.666666666667,468417.9883333333,0.8777270167680138,202401,
0105317,11.5,60.0,2028.0,7604.666666666667,438971.8366666666,0.8157373084382485,202402,
0105317,12.0,60.0,2006.6666666666667,7578.666666666667,485610.2316666666,0.8823938604684866,202403,
0106526,280.0,144.0,2557.0,14799.333333333334,80182.33166666667,0.3247868808007709,202401,
0106526,280.0,160.0,2908.0,14161.666666666666,108337.41833333332,0.2928524812208954,202402,
0106526,280.0,176.0,3261.0,13674.333333333334,147710.83333333334,0.3044589814535498,202403,
0106860,3.0,25.0,468.0,1537.3333333333333,46417.581666666665,1.000000001622667,202401,
0106860,3.0,25.0,468.0,1606.6666666666667,41249.96,0.999999995613333,202402,
0106860,3.0,25.0,468.0,1593.3333333333333,41548.473333333335,0.9999999936133332,202403,
0108375,7.0,81.0,1931.3333333333333,7916.0,580931.8283333334,0.961852616287144,202401,
0108375,7.0,81.0,1916.3333333333333,8120.0,547689.195,1.000000005917,202402,
0108375,7.0,81.0,1907.0,8150.666666666667,505431.5,0.9008962923423806,202403,
0109258,11.0,23.0,173.0,808.3333333333334,19825.951666666664,0.6746846837002317,202401,
0109258,11.0,23.0,173.0,808.3333333333334,18588.91,0.6201727296806988,202402,
0109258,11.0,23.0,173.0,800.0,18441.048333333336,0.5765561847728813,202403,
0113115,12.0,84.0,1186.0,6113.333333333333,241897.72166666668,0.5078789415763472,202401,
0113115,12.0,85.0,1193.0,6077.333333333333,226773.7416666667,0.6201215313242525,202402,
0113115,12.0,81.5,1235.0,6078.666666666667,228121.6833333333,0.5170882012821658,202403,
0113891,14.0,47.0,1103.6666666666667,4096.0,123177.33333333331,0.6736932511001098,202401,
0113891,14.0,47.0,1109.3333333333333,4103.0,120345.12166666666,0.6980832078384199,202402,
0113891,14.0,47.0,1116.3333333333333,4103.0,126030.205,0.6970089196993176,202403,
0115509,11.0,35.0,2163.0,2952.0,237706.07333333333,1.0000000188160003,202401,
0115509,11.0,35.0,2238.1666666666665,2940.0,238689.77166666664,0.999999984846667,202402,
0115509,11.0,35.0,2321.333333333333,2988.0,250396.06500000003,1.0000000010933334,202403,
0127604,15.0,59.0,795.3333333333334,3878.3333333333335,44746.60499999999,0.4905929673098421,202401,
0127604,15.0,59.0,794.0,3932.0,42505.33499999999,0.4785016396229913,202402,
0127604,15.0,59.0,786.6666666666666,3926.0,44782.54166666666,0.4049822446413146,202403,
0131237,2.0,30.0,294.0,1710.0,50356.97833333333,1.00000000005,202402,
0134252,7.5,190.0,6238.666666666667,25389.0,587337.4016666667,0.6774964404225872,202401,
0134252,7.666666666666667,190.0,6343.333333333333,25888.0,621044.1733333333,0.7237576198669292,202402,
0134252,7.833333333333333,190.0,6382.333333333333,26462.0,703561.21,0.7855837846486178,202403,
0136581,31.0,181.0,7478.0,17496.333333333332,1085485.825,0.5869415418495854,202401,
0136581,31.0,184.0,7490.0,17603.0,1119561.79,0.6023057562999468,202402,
0136581,31.0,187.0,7527.0,17616.333333333332,1091487.3316666668,0.5908139455877985,202403,
0145602,15.0,70.0,70.66666666666667,723.3333333333334,22250.21666666667,0.3956442573059169,202401,
