CNES,CNES_SALAS,CNES_LEITOS_SUS,HORAS_MEDICOS,HORAS_ENFERMAGEM,SIA_SIH_VALOR,Eficiência,COMPETEN,Erro
0003816,167.0,272.3333333333333,33715.666666666664,42619.0,3224622.0083333333,0.8463411796398107,202001,
0003816,167.0,274.5,33760.333333333336,42861.0,2893115.986666667,0.7464489893913242,202002,
0003816,167.0,276.6666666666667,33793.0,43133.0,2719618.2383333333,0.7074121800786722,202003,
0003816,167.0,276.8333333333333,35003.0,43309.66666666666,2481730.526666667,0.6861257777425463,202004,
0003816,167.0,277.0,36241.0,43474.333333333336,2202348.683333333,0.8099639797941102,202005,
0003816,167.0,276.5,37435.0,43605.66666666666,2179246.2066666665,0.8061284414420604,202006,
0003816,167.0,276.0,38603.0,43728.333333333336,2158755.28,0.8408506928023239,202007,
0003816,167.0,276.0,39764.333333333336,43840.66666666666,2315020.7566666664,0.8253546848244547,202008,
0003816,167.0,276.0,40817.66666666666,43903.333333333336,2278614.2016666667,0.8258482940746189,202009,
0003816,167.0,276.0,40090.0,43855.0,2300229.171666667,0.8064820629079478,202010,
0003816,167.0,276.0,39490.66666666666,43869.66666666666,2591731.955,0.8265502503074631,202011,
0003816,167.0,276.0,38933.66666666666,43941.66666666666,2586800.9,0.7359645370559237,202012,
0003840,9.0,84.66666666666667,2894.0,7899.333333333333,447760.2466666666,0.9999999928113332,202001,
0003840,9.0,86.33333333333333,2902.333333333333,7991.0,458565.04,0.9999999925703332,202002,
0003840,9.0,88.0,2924.6666666666665,8082.666666666667,449082.5516666667,1.000000001752667,202003,
0003840,9.0,88.0,2946.0,8191.333333333333,455793.65833333327,1.000000004922,202004,
0003840,9.0,88.0,2943.0,8290.0,454179.9166666667,0.999999994841,202005,
0003840,9.0,88.0,2941.0,8382.0,457652.04,0.987326471327412,202006,
0003840,9.0,88.0,2939.0,8519.0,493173.89833333326,0.999999993212,202007,
0003840,9.0,88.0,2939.0,8701.0,488735.255,0.999999996144,202008,
0003840,9.0,88.0,2949.0,8908.0,478373.855,1.0000000061040002,202009,
0003840,9.0,88.0,2962.0,9111.666666666666,467111.61833333335,0.999999990638,202010,
0003840,9.0,88.0,2972.0,9205.333333333334,468216.66,0.999999998169333,202011,
0003840,9.0,88.0,2985.0,9334.0,460702.2233333334,1.000000006942,202012,
0003859,66.0,702.0,32903.5,106546.5,7842795.416666667,0.7864106555821977,202001,
0003859,66.0,702.0,33248.333333333336,105955.0,7320838.1433333345,0.7419732495663726,202002,
0003859,66.0,704.5,33629.833333333336,105469.5,7393588.516666667,0.7523234629227493,202003,
0003859,66.0,737.0,33893.666666666664,104872.0,7052521.614999999,0.7265765241096923,202004,
0003859,66.0,769.5,34251.333333333336,107453.0,6676609.016666667,0.6811796650070884,202005,
0003859,66.0,802.0,34419.0,110051.0,6455730.943333332,0.6660954922837281,202006,
0003859,66.0,834.5,34584.666666666664,112781.66666666669,6300520.896666666,0.6560846306913918,202007,
0003859,66.0,867.0,34559.666666666664,115517.0,6242343.193333334,0.6576674924041055,202008,
0003859,66.0,867.0,34499.333333333336,117521.66666666669,5963249.6883333335,0.9400806973686072,202009,
0003859,66.0,837.0,34425.333333333336,119183.0,6079666.421666667,0.8870160036822796,202010,
0003859,66.0,807.0,34052.666666666664,120419.66666666669,6206554.705000001,0.8373513962745812,202011,
0003859,66.0,777.0,33747.333333333336,121522.33333333331,6080136.001666666,0.9999999975445102,202012,
0003875,38.0,255.0,26284.83333333333,41119.333333333336,5283117.48,1.0000000047774336,202001,
0003875,38.0,255.0,26443.666666666668,41269.66666666666,5467157.074999999,1.0000000037555,202002,
0003875,38.0,255.0,27019.166666666668,41462.66666666666,5756415.301666666,1.0000000037962666,202003,
0003875,38.0,255.0,27553.33333333333,41647.333333333336,5690371.691666666,0.9999999988742,202004,
0003875,38.0,255.0,28026.5,41846.0,5535573.986666667,0.99999999736125,202005,
0003875,38.0,255.0,28469.666666666668,42075.66666666666,5304037.078333333,1.0000000007720335,202006,
0003875,38.0,255.0,28902.666666666668,42311.333333333336,5353027.420000001,0.999999996323,202007,
0003875,38.0,255.0,29346.0,42585.0,5279445.201666667,1.000000007435,202008,
0003875,38.0,255.0,29429.0,42807.5,5293892.851666667,0.99999999511325,202009,
0003875,38.0,255.0,29547.33333333333,42955.0,5760200.536666666,0.9999999985579668,202010,
0003875,38.0,255.0,29674.33333333333,43023.16666666666,6627217.191666666,1.0000000060417,202011,
0003875,38.0,255.0,29832.33333333333,43108.333333333336,6880105.756666667,0.999999985878667,202012,
0003980,20.0,159.0,3488.6666666666665,7574.0,717944.1299999999,0.7122250998741818,202001,
0003980,20.0,159.0,3399.333333333333,7604.666666666667,777712.2200000001,0.6758054950610215,202002,
0003980,20.0,159.0,3310.6666666666665,7617.333333333333,811149.4483333332,0.6977425004987644,202003,
0003980,20.0,159.0,3305.0,7625.0,840584.5733333332,0.7156059244283463,202004,
0003980,20.0,159.0,3297.333333333333,7626.0,866356.4700000001,0.747796857827962,202005,
0003980,20.0,159.0,3289.6666666666665,7627.0,884293.0916666667,0.7605521939616966,202006,
0003980,20.0,159.0,3313.0,7401.0,836760.6366666667,0.7203283846224707,202007,
0003980,20.0,159.0,3337.0,7181.0,762622.2266666667,0.6727622669240587,202008,
0003980,20.0,159.0,3361.0,6961.0,741016.3266666667,0.655855609960438,202009,
0003980,20.0,159.0,3397.0,6710.0,736392.0066666667,0.6760680672944869,202010,
0003980,20.0,159.0,3431.0,6459.0,735204.46,0.7081194017721052,202011,
0003980,20.0,159.0,3458.0,6174.0,736873.3016666666,0.7730765976030528,202012,
0004065,45.0,118.0,3196.0,11489.0,523796.465,0.5596110195057652,202001,
0004065,45.0,118.0,3192.0,11529.166666666666,496693.6066666666,0.5756858797212047,202002,
0004065,45.0,134.33333333333334,3216.6666666666665,11572.666666666666,488585.5683333333,0.513699651883606,202003,
0004065,45.0,150.66666666666666,3303.6666666666665,11789.333333333334,478133.875,0.5039562982293284,202004,
0004065,45.0,167.0,3371.333333333333,11976.0,471742.37833333336,0.525529362249271,202005,
0004065,45.0,183.3333333333333,3473.333333333333,12136.0,467455.82666666666,0.5250352840603899,202006,
0004065,45.0,199.66666666666663,3594.333333333333,12307.666666666666,483961.8283333333,0.5354178397008456,202007,
0004065,45.0,216.0,3718.0,12484.333333333334,503992.7416666666,0.5279373354289734,202008,
0004065,45.0,216.0,3811.6666666666665,12664.333333333334,524012.3133333333,0.5122112705501656,202009,
0004065,45.0,216.0,3845.6666666666665,12684.333333333334,533842.9816666666,0.4858467497514729,202010,
0004065,45.0,216.0,3893.6666666666665,12726.0,546926.1433333334,0.5696803366908144,202011,
0004065,45.0,216.0,3907.3333333333335,12799.333333333334,544567.8283333333,0.4985558827528543,202012,
0004073,23.0,170.33333333333334,5758.333333333333,17295.666666666668,1314449.3099999998,0.7199768453853648,202001,
0004073,23.0,170.5,5803.0,17410.666666666668,1299752.3716666668,0.7395960414477937,202002,
0004073,23.0,172.0,5821.5,17595.666666666668,1267737.3966666667,0.7678044103552284,202003,
0004073,23.0,173.5,5826.0,17804.0,1142238.78,0.6992900631178132,202004,
0004073,23.0,175.0,5821.5,18504.0,1060777.0916666666,0.6886730542381104,202005,
0004073,23.0,181.5,5821.0,19429.0,1188372.1183333332,0.4997487262032341,202006,
0004073,23.0,191.3333333333333,5808.5,20411.33333333333,1546286.6816666666,0.579781360664971,202007,
0004073,23.0,201.16666666666663,5738.0,21232.666666666668,1856197.1333333333,0.6021879050186119,202008,
0004073,23.0,211.0,5649.0,21974.0,1813745.1666666667,0.5939898326174653,202009,
0004073,23.0,211.0,5580.0,22422.0,1868783.3633333333,0.5602588093834325,202010,
0004073,23.0,211.0,5508.0,22365.0,1880645.3933333333,0.54256797388067,202011,
0004073,23.0,204.5,5428.0,22048.0,1703886.221666667,0.6150156419068473,202012,
0004170,21.0,93.0,3469.0,3195.0,358925.5916666666,0.8146064932655978,202001,
0004170,21.0,93.0,3526.0,3206.0,353095.05833333335,0.8345715156322819,202002,
0004170,21.0,93.0,3526.0,3211.0,326938.7783333333,0.890941030849708,202003,
0004170,21.0,93.0,3477.0,3210.0,309969.10000000003,0.6358667694538301,202004,
0004170,21.0,93.0,3426.0,3209.0,312838.67833333334,0.6304057700216951,202005,
0004170,21.0,93.0,3375.0,3208.0,276142.9083333333,0.8302856810768088,202006,
0004170,21.0,93.0,3320.6666666666665,3207.0,259070.02666666664,0.7997923710378618,202007,
0004170,21.0,93.0,3266.333333333333,3201.0,261761.4833333333,0.8176184317177289,202008,
0004170,21.0,93.0,3208.0,3195.0,294327.95666666667,0.6705236588488968,202009,
0004170,21.0,93.0,3194.6666666666665,3190.0,327917.025,0.7277212719337337,202010,
0004170,21.0,93.0,3183.333333333333,3185.0,334536.56666666665,0.8211855085837343,202011,
0004170,21.0,93.0,3172.0,3180.0,382411.4116666666,0.9774102273964274,202012,
0004286,28.0,178.0,1784.3333333333333,4435.666666666667,158598.59833333333,0.35165728880356,202001,
0004286,28.0,178.0,1772.6666666666667,4487.333333333333,163240.36166666666,0.3776385250003995,202002,
0004286,28.0,178.0,1767.0,4544.0,156349.615,0.3610742547421781,202003,
0004286,28.0,178.0,1819.6666666666667,4592.333333333333,156409.09833333333,0.3673913679255671,202004,
0004286,28.0,178.0,1896.3333333333333,4649.0,144797.21333333335,0.4075084793421155,202005,
0004286,28.0,178.0,1971.0,4650.666666666667,133941.25999999998,0.3771997816763714,202006,
0004286,28.0,178.0,1976.0,4647.333333333333,129487.55666666669,0.4325114039200377,202007,
0004286,28.0,178.0,1989.0,4629.0,117579.515,0.5049162597891527,202008,
0004286,28.0,178.0,1995.3333333333333,4605.666666666667,118214.335,0.4811402985014358,202009,
0004286,28.0,178.0,1951.6666666666667,4569.0,112134.17833333332,0.4992107224310219,202010,
0004286,28.0,178.0,1901.3333333333333,4535.666666666667,117580.94666666666,0.4394372234048185,202011,
0004286,28.0,178.0,1851.0,4514.0,122748.85666666667,0.4805808488596214,202012,
0004294,26.0,412.0,10698.0,60781.0,2911007.1,0.779152439569726,202001,
0004294,26.0,412.0,10722.0,61489.0,2835419.296666667,0.7632141544739284,202002,
0004294,26.0,412.0,10766.0,61948.0,2870982.3183333334,0.8089203169902824,202003,
0004294,26.0,412.0,10812.0,62193.0,2869648.61,0.8232638779511113,202004,
0004294,26.0,412.0,10856.0,62499.0,2784466.7966666664,0.8284557407723766,202005,
0004294,26.0,412.0,10880.0,62650.0,2791179.9883333333,0.993978179574348,202006,
0004294,26.0,412.0,10912.0,62721.333333333336,2793708.785,0.9999999997513334,202007,
0004294,26.0,412.0,10960.0,62993.0,2860322.905,1.0000000021514002,202008,
0004294,26.0,412.0,11111.666666666666,63292.0,2887223.191666667,0.9999999951089336,202009,
