CNES,CNES_SALAS,CNES_LEITOS_SUS,HORAS_MEDICOS,HORAS_ENFERMAGEM,SIA_SIH_VALOR,Eficiência,COMPETEN,Erro
0000655,51.0,822.0,23360.666666666668,60829.16666666666,8551999.703333333,1.0000000004034333,202308,
0000655,51.0,822.0,23207.0,61385.5,8545930.458333334,0.99999999967185,202309,
0000655,51.0,822.0,23061.33333333333,60958.16666666666,8869199.586666666,0.9999999968525336,202310,
0000655,51.0,822.0,23023.666666666668,61160.5,9059162.506666666,1.0000000017063668,202311,
0000655,51.0,822.0,22986.0,61422.833333333336,8925277.896666666,1.0000000042693502,202312,
0000671,25.0,56.0,3423.333333333333,8876.666666666666,139634.39333333334,0.5104207756105706,202301,
0000671,25.0,56.0,3404.0,8960.0,119615.81166666666,0.4465976000909891,202302,
0000671,25.0,56.0,3389.6666666666665,9033.333333333334,115166.135,0.5380520641067408,202303,
0000671,25.0,56.0,3386.0,9046.666666666666,117801.02,0.5489702604821152,202304,
0000671,25.0,56.0,3379.0,9010.0,131520.06333333332,0.4640450901212297,202305,
0000671,25.0,56.0,3386.6666666666665,9031.666666666666,133185.93833333332,0.4662823969254184,202306,
0000671,25.0,56.0,3390.333333333333,9041.666666666666,152929.16666666666,0.4882083373134879,202307,
0000671,25.0,56.0,3404.0,9076.666666666666,172910.665,0.4641175837804842,202308,
0000671,25.0,56.0,3409.333333333333,9111.666666666666,181753.47,0.4928748547839618,202309,
0000671,25.0,56.0,3411.333333333333,9173.333333333334,194561.82500000004,0.4950441699535828,202310,
0000671,25.0,56.0,3385.333333333333,9191.666666666666,195573.93166666667,0.5004709332349293,202311,
0000671,25.0,56.0,3359.333333333333,9183.333333333334,200389.1566666667,0.5124576890542049,202312,
0000701,28.0,44.0,2336.6666666666665,6939.0,260743.18166666667,0.828749330184256,202301,
0000701,28.0,44.0,2344.0,6904.0,234331.65833333333,0.7491762882931413,202302,
0000701,28.0,44.0,2348.0,6849.0,241490.46,0.7549703993714431,202303,
0000701,28.0,44.0,2314.6666666666665,6675.666666666667,256241.11333333337,0.7673341947796593,202304,
0000701,28.0,44.0,2281.333333333333,6502.333333333333,259718.42166666663,0.7675724479198174,202305,
0000701,28.0,44.0,2248.0,6334.0,248243.4566666667,0.7366122745610966,202306,
0000701,28.0,44.0,2213.6666666666665,6175.666666666667,250858.43,0.7552157142689526,202307,
0000701,28.0,44.0,2179.333333333333,6047.333333333333,257636.81666666668,0.7767612551150116,202308,
0000701,28.0,44.0,2145.0,5919.0,252825.55166666667,0.7603393866897351,202309,
0000701,28.0,44.0,2144.0,5970.666666666667,241066.215,0.7492293737891088,202310,
0000701,28.83333333333333,44.0,2143.0,6057.333333333333,243341.80666666664,0.7708904317512568,202311,
0000701,29.666666666666668,44.0,2142.0,6135.666666666667,245029.115,0.7150250091502383,202312,
0000809,24.0,67.0,3966.0,8039.0,3144010.9866666663,0.9999999989030002,202301,
0000809,24.0,67.0,3971.3333333333335,8001.0,3115474.2133333334,1.0000000030833334,202302,
0000809,24.0,67.0,3976.6666666666665,7963.0,3085780.105,0.9999999989363332,202303,
0000809,24.0,67.0,3992.0,7931.0,3165935.685,0.9999999997120002,202304,
0000809,24.0,67.0,4009.3333333333335,8203.0,3226593.303333333,0.9999999959313332,202305,
0000809,24.0,67.0,4013.3333333333335,8577.0,3260831.48,0.9999999963163332,202306,
0000809,24.0,67.0,4013.3333333333335,8951.0,3345236.688333333,0.9999999983603334,202307,
0000809,24.0,67.0,4018.0,9403.0,3378057.2916666665,1.000000002996,202308,
0000809,24.0,67.0,4022.6666666666665,9849.0,3446299.768333333,0.9999999966596668,202309,
0000809,24.0,67.0,4025.3333333333335,10352.333333333334,3446109.23,0.9999999812415338,202310,
0000809,24.0,67.0,4027.3333333333335,10594.666666666666,3530363.331666667,0.9999999957493332,202311,
0000809,24.0,67.0,4043.3333333333335,10740.0,3462587.92,1.00000000027,202312,
0000981,20.0,87.0,3826.6666666666665,10104.333333333334,435487.6666666667,0.5135907327933107,202301,
0000981,20.0,87.0,3851.3333333333335,10229.666666666666,433045.8116666667,0.5271061004949462,202302,
0000981,20.0,87.0,3880.0,10360.0,418179.39,0.5076984360203388,202303,
0000981,20.0,87.0,3880.0,10373.333333333334,417459.095,0.5146058251844974,202304,
0000981,20.0,87.0,3880.0,10386.666666666666,411064.085,0.4931144452022596,202305,
0000981,20.0,87.0,3876.0,10393.333333333334,428508.00666666665,0.4934056443182845,202306,
0000981,20.0,87.0,3868.0,10400.0,428007.6866666667,0.4838731594276171,202307,
0000981,20.0,87.0,3743.3333333333335,10393.333333333334,458864.8333333333,0.5309625964239675,202308,
0000981,20.0,87.0,3618.6666666666665,10386.666666666666,466794.4166666667,0.5544660641623727,202309,
0000981,20.0,87.0,3494.0,10380.0,468700.5566666666,0.5464425360688189,202310,
0000981,20.0,87.0,3382.333333333333,10358.333333333334,471961.095,0.4858389251367959,202311,
0000981,20.0,87.0,3270.6666666666665,10336.666666666666,455619.12666666665,0.4649601536847845,202312,
0001015,12.0,50.0,1174.0,2749.833333333333,268319.38833333337,1.0000000189516665,202301,
0001015,12.0,50.0,1220.6666666666667,2729.0,260205.34666666668,0.8953347289152597,202302,
0001015,12.0,50.0,1227.3333333333333,2699.0,240708.03166666665,0.8983231075306913,202303,
0001015,12.0,50.0,1234.0,2704.0,234756.28166666665,0.8497535328083008,202304,
0001015,12.0,50.0,1236.6666666666667,2865.0,254457.62833333333,0.8159025435141927,202305,
0001015,12.0,50.0,1222.6666666666667,3026.0,237012.96166666667,0.7352365812056245,202306,
0001015,12.0,50.0,1208.6666666666667,3192.0,237616.155,0.7457646526241369,202307,
0001015,12.0,50.0,1188.0,3353.0,259164.09,0.7551465641677486,202308,
0001015,12.0,50.0,1164.0,3509.0,271916.2383333333,0.7504040378211361,202309,
0001015,12.0,50.0,1143.3333333333333,3685.0,295832.875,0.776204211481237,202310,
0001015,12.0,50.0,1140.0,3715.0,299823.62999999995,0.7704553558501757,202311,
0001015,12.0,50.0,1155.0,3725.0,300011.86166666663,0.7397880554101617,202312,
0001546,7.0,119.0,3330.0,5322.0,199473.72666666663,0.4795060948726107,202301,
0001546,7.0,119.0,3340.333333333333,5302.0,179031.09166666667,0.4286906932746903,202302,
0001546,7.0,119.0,3350.6666666666665,5282.0,165903.00833333333,0.4226460462327391,202303,
0001546,7.0,119.0,3361.0,5282.0,163964.43500000003,0.4278322613677289,202304,
0001546,7.0,119.0,3440.0,5307.0,156047.59833333333,0.4163134500664475,202305,
0001546,7.0,119.0,3515.0,5320.333333333333,163217.44999999998,1.0000002202550484,202306,
0001546,7.0,119.0,3590.0,5358.666666666667,164020.59666666665,1.0000000567833245,202307,
0001546,7.0,119.0,3657.3333333333335,5412.0,163266.61666666667,0.9999963035430072,202308,
0001546,7.0,119.0,3724.6666666666665,5475.333333333333,154343.42666666667,0.9999999797880004,202309,
0001546,7.0,119.0,3792.0,5537.666666666667,151674.965,0.9999999923806668,202310,
0001546,7.0,119.0,3783.6666666666665,5621.333333333333,153440.91666666666,0.9999999773223336,202311,
0001546,7.0,119.0,3775.3333333333335,5727.666666666667,146150.37333333332,0.99999990684201,202312,
0002372,23.0,30.0,3221.6666666666665,15507.333333333334,529849.955,0.9999999966991332,202307,
0002372,23.0,30.0,3197.0,15522.0,553347.7633333333,1.0000000063252,202308,
0002372,23.0,30.0,3172.333333333333,15274.0,555706.7266666667,0.9999999940039336,202309,
0002372,23.0,30.0,3149.6666666666665,15020.0,548859.4833333333,0.9999999935626668,202310,
0002372,23.0,30.0,3142.0,14700.0,539054.9166666666,1.0000000154600004,202311,
0002372,23.0,30.0,3142.0,14270.666666666666,539890.9416666667,0.9999999983913336,202312,
0003778,77.0,163.0,3978.0,13470.0,1040011.26,0.9854536656107632,202301,
0003778,77.0,163.0,3990.6666666666665,13490.0,999994.7033333336,0.9959911916289248,202302,
0003778,77.0,163.0,4021.6666666666665,13583.5,1056890.015,1.0000000011376835,202303,
0003778,77.0,163.0,4045.3333333333335,13620.0,1060254.8966666667,0.9675207049547254,202304,
0003778,77.0,163.0,4069.0,13696.5,1092782.0533333337,0.96248358013542,202305,
0003778,77.0,163.0,4098.166666666667,13791.0,1094822.4083333334,0.936627825090174,202306,
0003778,77.0,163.0,4122.333333333333,13885.5,1124552.2633333334,0.9999999980150832,202307,
0003778,77.0,163.0,4164.5,14017.666666666666,1158555.98,0.999999999656267,202308,
0003778,77.0,163.0,4185.333333333333,13949.333333333334,1124988.3716666666,0.9999999995841335,202309,
0003778,77.0,163.0,4212.166666666667,13659.166666666666,1162561.4016666666,0.9999999956691668,202310,
0003778,77.0,163.0,4235.0,13371.666666666666,1148747.01,1.000000007638,202311,
0003778,77.0,163.0,4263.833333333333,13062.833333333334,1221879.7916666667,0.9999999979563168,202312,
0003794,30.0,100.0,5894.0,8688.0,367499.50166666665,0.637703749451367,202301,
0003794,30.0,100.0,5908.0,8748.0,359369.45166666666,0.6245510632993297,202302,
0003794,30.0,100.0,5940.0,8753.0,365611.79,0.7508664120318526,202303,
0003794,30.0,100.0,5968.666666666667,8758.0,337111.88,0.702839109927072,202304,
0003794,30.0,100.0,5996.0,8868.333333333334,333075.8016666667,0.7055816214917555,202305,
0003794,30.0,100.0,6023.333333333333,9183.666666666666,338314.87666666665,0.7185162598986468,202306,
0003794,30.0,100.0,6042.666666666667,9499.0,342311.13666666666,0.6977522160587345,202307,
0003794,30.0,100.0,6064.0,9839.333333333334,347213.91,0.6986766070263413,202308,
0003794,30.0,100.0,6070.333333333333,10760.333333333334,329490.87000000005,0.661376408683033,202309,
0003794,30.0,100.0,6080.0,11764.666666666666,316666.88833333337,0.6656358642457604,202310,
0003794,30.0,100.0,6091.0,12649.666666666666,312707.5233333334,0.6700149177827344,202311,
0003794,30.0,100.0,6132.333333333333,13377.333333333334,304072.18166666664,0.6394915976802086,202312,
0003816,333.0,280.0,36101.5,39451.333333333336,3552264.6950000003,0.7845407143584386,202301,
0003816,331.5,280.0,36065.0,39515.66666666666,3443414.9150000005,0.7433066033447406,202302,
0003816,330.0,280.0,36499.66666666666,39647.0,3556245.0700000003,0.7566857105903886,202303,
0003816,330.0,280.0,36912.66666666666,39744.333333333336,3522147.94,0.8115372437272511,202304,
0003816,330.0,280.0,37335.66666666666,39853.66666666666,3671052.518333333,0.7837637492616907,202305,
0003816,330.0,280.0,37744.66666666666,39958.833333333336,3701095.0,0.7460890457948048,202306,
0003816,330.0,280.0,38153.66666666666,40064.0,3574589.123333333,0.7182834995948423,202307,
0003816,330.0,291.8333333333333,38526.333333333336,40156.833333333336,3606384.278333333,0.700848312966268,202308,
0003816,330.0,304.8333333333333,38462.333333333336,40201.333333333336,3497767.275,0.6887031629633105,202309,
0003816,330.0,317.8333333333333,38402.333333333336,40262.5,3591279.12,0.6961813620811672,202310,
0003816,330.0,332.1666666666667,38352.333333333336,40344.66666666666,3417293.3883333337,0.6554616033835202,202311,
0003816,330.0,346.5,38304.333333333336,40377.333333333336,3500551.065,0.6727157861377223,202312,
0003840,9.666666666666666,88.0,2646.6666666666665,11593.666666666666,399974.9133333333,0.967970501415692,202301,
0003840,10.5,86.83333333333333,2634.6666666666665,11797.333333333334,360618.5416666667,0.7975748594232902,202302,
0003840,11.333333333333334,85.66666666666667,2658.0,11943.0,389708.12333333335,0.8106130322686386,202303,
0003840,12.166666666666666,84.5,2650.333333333333,12073.0,394044.9283333333,0.7847632529998299,202304,
0003840,13.0,83.33333333333333,2647.6666666666665,12303.0,420396.45166666666,0.6401903497229219,202305,
0003840,13.833333333333334,82.16666666666667,2647.0,12539.666666666666,409822.99333333335,0.668058254650901,202306,
0003840,14.0,81.0,2632.6666666666665,12502.0,395635.8983333334,0.6696595683435428,202307,
0003840,14.0,81.0,2614.333333333333,12263.333333333334,404358.68500000006,0.7074722408948492,202308,
0003840,14.0,81.0,2585.333333333333,12068.0,384313.7583333333,0.6872934646959175,202309,
0003840,14.0,81.0,2595.333333333333,11900.0,390080.725,0.6873918049955444,202310,
0003840,14.0,81.0,2607.333333333333,11733.0,374815.975,0.669203301487132,202311,
0003840,14.0,81.0,2586.333333333333,11608.0,366607.3316666667,0.6488551170230585,202312,
0003859,66.0,717.0,27065.83333333333,152983.0,7647164.171666667,0.8715660231004523,202301,
0003859,66.0,717.0,26885.33333333333,153804.66666666666,8152187.583333333,0.95199562678647,202302,
0003859,66.0,717.0,26776.83333333333,155186.0,7888099.103333333,0.9258354204937702,202303,
0003859,66.0,717.0,26685.0,156624.66666666666,7302948.748333334,0.8662709548345237,202304,
0003859,66.0,717.0,26576.5,157682.0,7665116.781666667,0.907101110049423,202305,
0003859,66.0,717.0,26484.0,158681.0,7572594.371666666,0.8925495009976909,202306,
0003859,66.0,717.0,26426.166666666668,159168.66666666666,7713059.758333333,0.911944521209682,202307,
0003859,66.0,717.0,26355.0,159842.5,7942331.996666667,0.8928738443967915,202308,
0003859,66.0,717.0,26109.33333333333,159800.5,8030066.561666667,0.910874186377361,202309,
0003859,66.0,717.0,25664.666666666668,150640.0,8245790.348333334,0.9099846002587284,202310,
0003859,66.0,717.0,25238.83333333333,142286.5,8416105.135,0.9175122695565144,202311,
0003859,66.0,717.0,24806.33333333333,133876.33333333334,8255670.609999999,0.9220287739159466,202312,
0003875,37.0,255.66666666666663,35417.166666666664,45254.833333333336,8593040.208333332,0.9999999991185002,202301,
0003875,37.0,256.3333333333333,35519.0,45723.333333333336,8795602.046666667,1.0000000023859668,202302,
0003875,37.0,257.0,36003.833333333336,46669.5,8984869.156666666,1.0000000056932168,202303,
0003875,37.0,257.6666666666667,36497.0,47569.0,8549335.178333333,0.9999999987995004,202304,
0003875,37.0,258.3333333333333,36964.66666666666,48486.66666666666,8601373.856666667,1.0000000007809335,202305,
0003875,37.0,259.0,37566.66666666666,49516.333333333336,8504058.658333333,1.0000000065823669,202306,
0003875,37.0,259.0,38203.0,50126.0,9174333.4,0.9999999993012,202307,
0003875,37.0,259.0,38847.66666666666,50492.0,9411869.838333333,0.9999999994166332,202308,
0003875,37.0,259.0,39172.66666666666,50526.333333333336,9704005.163333332,0.9999999987182666,202309,
0003875,37.0,259.0,39527.66666666666,50737.333333333336,10348473.611666666,1.0000000084616334,202310,
0003875,37.0,259.0,39905.66666666666,50945.0,10539519.536666667,0.9999999963666,202311,
0003875,37.0,259.0,40149.333333333336,51049.333333333336,10571314.731666667,0.9999999856034668,202312,
0003921,40.0,8.0,1884.0,4820.333333333333,1302128.5566666666,1.000000002324,202307,
0003921,40.0,8.0,1838.3333333333333,4615.0,1362865.0216666667,1.0000000047083333,202308,
0003921,40.0,8.0,1800.6666666666667,4423.333333333333,1378167.7666666666,1.0000000061633334,202309,
0003921,40.0,8.0,1765.3333333333333,4245.666666666667,1420802.505,0.9999999977746667,202310,
0003921,40.0,8.0,1732.0,4109.0,1442391.0766666664,0.999999994329,202311,
0003921,40.0,8.0,1748.0,4206.333333333333,1496967.278333333,1.0000000018956667,202312,
0003980,19.0,144.0,2564.0,9195.333333333334,835014.995,0.6440623657333445,202301,
0003980,19.0,144.0,2595.0,9234.0,850140.7833333333,0.6627812346506043,202302,
0003980,19.0,144.0,2634.0,9310.333333333334,777173.3783333333,0.6410087435822627,202303,
0003980,19.0,144.0,2669.0,9382.0,791837.4283333333,0.6413219298568664,202304,
0003980,19.0,144.0,2701.0,9435.666666666666,773789.77,0.6310971569654994,202305,
0003980,19.0,144.0,2715.0,9506.0,795120.5866666666,0.6491394077418092,202306,
0003980,19.0,144.0,2731.0,9611.0,829778.6016666667,0.6561187757476129,202307,
0003980,19.0,144.0,2745.0,9702.666666666666,826542.3233333334,0.648172797597531,202308,
0003980,19.0,144.0,2753.0,9841.0,862215.4633333334,0.6518367391294569,202309,
0003980,19.0,144.0,2800.0,9942.0,841834.3033333332,0.643885653502237,202310,
0003980,19.0,144.0,2837.0,9987.666666666666,880342.1433333332,0.6739681413949837,202311,
0003980,19.0,144.0,2905.0,10034.666666666666,860548.0333333333,0.7024908254380631,202312,
0004065,45.0,216.0,1470.6666666666667,1820.0,327802.955,0.9999999975133336,202301,
0004065,45.0,216.0,1445.3333333333333,1830.0,355000.905,0.9999999956,202302,
0004065,45.0,216.0,1425.0,1840.0,418901.3833333333,1.00000000354,202303,
0004065,45.0,216.0,1430.0,1840.0,406166.4266666667,1.00000000524,202304,
0004065,45.0,216.0,1431.0,1830.0,461212.8583333333,1.0000000089,202305,
0004065,45.0,216.0,1452.0,1805.0,482280.3283333333,0.9999999962,202306,
0004065,45.0,216.0,1473.0,1800.0,492937.5716666667,0.99999999638,202307,
0004065,45.0,216.0,1474.0,1848.6666666666667,449674.4633333334,0.999999997628,202308,
0004065,45.0,216.0,1470.0,1904.0,442147.81000000006,0.9999999855280002,202309,
0004065,45.0,216.0,1478.6666666666667,2016.0,529386.3533333334,1.0000000013680002,202310,
0004065,45.0,216.0,1491.3333333333333,2128.0,593995.7216666667,1.000000012016,202311,
0004065,45.0,216.0,1484.0,2228.333333333333,617135.3383333334,1.0000000085033334,202312,
0004073,23.0,177.0,6516.666666666667,32551.33333333333,2077313.691666667,0.9212090791342916,202301,
0004073,23.0,177.0,6540.0,32779.666666666664,2041665.6033333333,0.900768325422346,202302,
0004073,23.0,177.0,6468.0,33148.0,2029687.49,0.8215217036180518,202303,
0004073,23.0,177.0,6588.666666666667,33471.333333333336,2095507.453333333,0.8417457461476922,202304,
0004073,23.0,177.0,6679.333333333333,34056.333333333336,2109398.22,0.8383939594700373,202305,
0004073,23.0,177.0,6830.0,34636.333333333336,2098495.131666667,0.8234246688010661,202306,
0004073,23.0,177.0,7016.666666666667,35134.333333333336,2141352.2883333336,0.8027122946221065,202307,
0004073,23.0,177.0,7187.333333333333,36150.333333333336,2179770.216666667,0.838648790036076,202308,
0004073,23.0,177.0,7482.0,37029.66666666666,2204266.916666667,0.839627233212824,202309,
0004073,23.0,177.0,7567.0,36801.333333333336,2192620.0316666667,0.9470562589767872,202310,
0004073,23.0,177.0,7650.0,36198.0,2194085.9166666665,0.9588553449938106,202311,
0004073,23.0,177.0,7655.0,35537.666666666664,2225502.32,0.9835590202880028,202312,
0004081,14.0,67.0,2147.0,10050.0,321081.44166666665,0.6918844888182178,202301,
0004081,14.0,67.0,2165.0,10050.0,352987.8316666667,0.7173523732152703,202302,
0004081,14.0,67.0,2183.0,10050.0,340096.73,0.9230672072685604,202303,
0004081,14.0,67.0,2201.0,10050.0,344570.375,0.9346340431717706,202304,
0004081,14.0,67.0,2219.0,10050.0,356787.5783333333,0.9522790609166428,202305,
0004081,14.0,67.0,2217.0,10050.0,355374.06833333336,0.9401398549564008,202306,
0004081,14.0,67.0,2267.0,10395.0,338869.5283333333,0.808286809468877,202307,
0004081,14.0,67.0,2317.0,11345.0,319222.3133333333,0.7480078914023214,202308,
0004081,14.0,66.66666666666667,2361.0,12403.333333333334,317058.59,0.7137992944811685,202309,
0004081,14.0,66.33333333333333,2403.0,13441.666666666666,314622.175,0.8387224445280259,202310,
0004081,14.0,66.0,2453.0,14450.0,305516.69166666665,0.8331128903552524,202311,
0004081,14.0,65.66666666666667,2505.0,15458.333333333334,304432.9916666667,0.7924543802623414,202312,
0004170,21.0,93.0,3285.0,2855.6666666666665,453998.56833333336,0.9999999929166667,202301,
0004170,21.0,93.0,3417.6666666666665,2872.333333333333,409236.9033333333,1.0000000141773333,202302,
0004170,21.0,93.0,3550.333333333333,2889.0,402087.945,1.0000000132963334,202303,
0004170,21.0,93.0,3548.0,2884.0,392767.545,0.999999988788,202304,
0004170,21.0,93.0,3575.0,2879.0,400349.9083333334,0.999999994195,202305,
0004170,21.0,93.0,3602.0,2869.0,377146.7383333333,0.9999999903360004,202306,
0004170,21.0,93.0,3629.0,2915.0,358665.63666666666,1.000000006101,202307,
0004170,21.0,93.0,3701.0,4274.833333333333,340437.47833333333,0.9992384730296237,202308,
0004170,21.0,93.0,3773.0,5705.333333333333,331914.82499999995,0.8230564168113194,202309,
0004170,21.0,93.0,3839.0,7169.5,324036.45166666666,0.5991127853618088,202310,
0004170,21.0,93.0,3878.0,8633.666666666666,299433.2866666667,0.686960160608721,202311,
0004170,21.0,93.0,3917.0,10112.0,293290.92,0.643905218875781,202312,
0004286,28.0,172.83333333333334,1743.0,4644.0,123673.63333333336,0.3856608385098108,202301,
0004286,28.0,167.66666666666666,1748.0,4639.0,118027.24333333332,0.4310513532678517,202302,
0004286,28.0,162.5,1761.3333333333333,4634.0,115470.34833333331,0.432515390211466,202303,
0004286,28.0,157.33333333333334,1784.3333333333333,4629.0,113327.40833333333,0.4277776921444313,202304,
0004286,28.0,152.16666666666666,1807.3333333333333,4635.666666666667,117086.09666666666,0.4403228986003626,202305,
0004286,28.0,147.0,1830.3333333333333,4642.333333333333,115134.86333333331,0.4480275688783016,202306,
0004286,28.0,141.0,1867.3333333333333,4659.0,109827.87833333333,0.4111340186689537,202307,
0004286,28.0,135.0,1904.3333333333333,4695.5,111112.04,0.411260645156843,202308,
0004286,28.0,127.33333333333331,1945.0,4732.0,107365.15499999998,0.4104462007133765,202309,
0004286,28.0,119.66666666666669,1962.0,4922.166666666667,109511.845,0.4065604702368084,202310,
0004286,28.0,112.0,1992.3333333333333,5107.333333333333,108481.96,0.4598604028931626,202311,
0004286,28.0,104.33333333333331,2022.6666666666667,5355.833333333333,107552.27333333332,0.4745159097271727,202312,
0004294,26.0,400.0,12770.0,77628.33333333333,3962928.505,1.0000000041691668,202301,
0004294,26.0,398.6666666666667,13036.0,78280.66666666667,3742752.503333334,0.9245560515115318,202302,
0004294,26.0,397.3333333333333,13328.0,78926.0,3808190.406666668,0.9058978053439076,202303,
0004294,26.0,396.0,13452.0,79122.0,3802346.735000001,0.9964236588187982,202304,
0004294,26.0,396.0,13584.0,79332.66666666667,3965425.746666668,0.9899114116752136,202305,
0004294,26.0,396.0,13741.0,79647.66666666667,4007648.283333333,1.0000000084710663,202306,
0004294,26.0,396.0,13900.0,80211.33333333333,4003442.8416666673,0.991815272277563,202307,
0004294,26.0,396.0,14021.0,80879.66666666667,4127489.995,0.9999999898524002,202308,
0004294,26.0,396.0,14116.0,82603.66666666667,3974054.514999999,0.9610834629324984,202309,
0004294,26.0,396.0,14176.666666666666,84199.0,3919388.035,0.9407306265672069,202310,
0004294,26.0,396.0,14067.0,82431.66666666667,3737598.13,0.8939538567051838,202311,
0004294,26.0,396.0,13950.333333333334,80573.66666666667,3791118.278333334,0.8922189286746474,202312,
